ideal_roll_vel,init_roll_pos,left_control_once_roll,left_control_total_roll,passfilter_pres_roll_pos,passfilter_pres_roll_vel,pres_roll_pos,pres_roll_vel,right_control_once_roll,right_control_total_roll,smaple_times_count
0.000000,none,0.000000,0.000000,-0.654417,-2.507106,-0.748456,4.231834,-0.031012,0.013373,30.000000
0.000000,none,-0.031231,-0.031231,-0.618224,1.206431,-0.336401,13.735168,0.000000,0.000000,30.000000
0.000000,none,-0.027698,-0.058930,-0.459755,5.282283,0.080633,13.901119,0.000000,0.000000,30.000000
0.000000,none,-0.027888,-0.086818,-0.331774,4.266044,-0.208133,-9.625519,0.000000,0.000000,30.000000
0.000000,none,-0.028079,-0.114897,-0.291042,1.357738,-0.203346,0.159575,0.000000,0.000000,30.000000
0.000000,none,-0.028269,-0.143166,-0.296088,-0.168204,-0.409967,-6.887385,0.000000,0.000000,30.000000
0.000000,none,-0.028459,-0.171625,-0.433254,-4.572221,-1.031066,-20.703297,0.000000,0.000000,30.000000
0.000000,none,0.025015,-0.146609,-0.629708,-6.548449,-1.051198,-0.671061,0.000000,0.000000,30.000000
0.000000,none,0.025251,-0.121359,-0.721924,-3.073880,-0.778903,9.076498,0.000000,0.000000,30.000000
0.000000,none,0.025251,-0.121359,-0.663802,1.937404,-0.305261,15.788062,0.000000,0.000000,30.000000
0.000000,none,0.025251,-0.121359,-0.513690,5.003746,-0.093377,7.062821,0.000000,0.000000,30.000000
0.000000,none,0.025251,-0.121359,-0.278333,7.845226,0.522500,20.529211,0.000000,0.000000,30.000000
0.000000,none,0.025251,-0.121359,-0.051442,7.563021,0.324946,-6.585139,0.000000,0.000000,30.000000
0.000000,none,0.025251,-0.121359,0.062205,3.788260,0.275479,-1.648891,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,-0.084358,-4.885431,-1.058073,-44.451721,0.025487,0.025487,30.000000
0.000000,none,0.000000,0.000000,-0.380647,-9.876307,-0.944229,3.794791,0.004529,0.030016,30.000000
0.000000,none,0.000000,0.000000,-0.626465,-8.193943,-1.338314,-13.136158,-0.003034,0.026982,30.000000
0.000000,none,0.000000,0.000000,-0.833326,-6.895373,-1.194781,4.784421,0.027371,0.054352,30.000000
0.000000,none,0.000000,0.000000,-0.922892,-2.985523,-1.026154,5.620909,0.027619,0.081971,30.000000
0.000000,none,0.000000,0.000000,-0.953021,-1.004294,-1.006088,0.668863,0.027867,0.109838,30.000000
0.000000,none,0.000000,0.000000,-0.858472,3.151616,-0.314846,23.041399,0.028115,0.137953,30.000000
0.000000,none,0.000000,0.000000,-0.683417,5.835173,-0.318774,-0.130947,-0.029382,0.108571,30.000000
0.000000,none,0.000000,0.000000,-0.591540,3.062585,-0.479480,-5.356837,-0.029382,0.108571,30.000000
0.000000,none,0.000000,0.000000,-0.606101,-0.485394,-0.793719,-10.474646,-0.029382,0.108571,30.000000
0.000000,none,0.000000,0.000000,-0.697561,-3.048667,-0.984488,-6.358969,-0.029382,0.108571,30.000000
0.000000,none,0.000000,0.000000,-0.854374,-5.227076,-1.381072,-13.219468,-0.029382,0.108571,30.000000
0.000000,none,0.000000,0.000000,-0.939904,-2.851004,-0.856984,17.469608,-0.029382,0.108571,30.000000
0.000000,none,-0.029592,-0.029592,-0.804489,4.513810,-0.184818,22.405529,0.000000,0.000000,30.000000
0.000000,none,-0.035642,-0.065235,-0.590812,7.122599,-0.101820,2.766613,0.000000,0.000000,30.000000
0.000000,none,-0.037526,-0.102760,-0.366373,7.481297,0.309133,13.698431,0.000000,0.000000,30.000000
0.000000,none,-0.034491,-0.137251,-0.163787,6.752849,0.211820,-3.243791,0.000000,0.000000,30.000000
0.000000,none,-0.034734,-0.171985,-0.105547,1.941335,-0.178976,-13.026529,0.000000,0.000000,30.000000
0.000000,none,-0.034977,-0.206962,-0.119972,-0.480836,-0.121388,1.919602,0.000000,0.000000,30.000000
0.000000,none,-0.035220,-0.242182,-0.193809,-2.461234,-0.575497,-15.136976,0.000000,0.000000,30.000000
0.000000,none,-0.035463,-0.277645,-0.238436,-1.487550,-0.088293,16.240139,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,-0.205915,1.084015,-0.187327,-3.301112,-0.035706,-0.035706,30.000000
0.000000,none,0.000000,0.000000,-0.199830,0.202847,-0.186845,0.016038,-0.035949,-0.071656,30.000000
